round,PeopTotal,nets.yn,nets.count,in.outdoor,cul_male,cul_female,ara_male,ara_female_Pfneg,ara_female_Pfpos,funss_male,funss_female_Pfneg,funss_female_Pfpos,Focal.Area,month,Cluster,Treatment
10,4,Yes,1,Indoors,0,2,0,0,0,0,0,0,B,2017-02,B.3,HI
9,4,Yes,2,Indoors,0,0,0,0,0,0,0,0,B,2016-11,B.3,HI
9,4,Yes,2,Outdoors,0,0,0,0,0,0,0,0,B,2016-11,B.3,HI
13,4,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2017-07,B.3,HI
13,4,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2017-07,B.3,HI
9,4,Yes,2,Indoors,0,0,0,0,0,0,0,0,B,2016-11,B.3,HI
9,4,Yes,2,Outdoors,0,0,0,0,0,0,0,0,B,2016-11,B.3,HI
1to5,5,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2015-04,B.3,HI
1to5,5,Yes,1,Outdoors,0,2,0,0,0,0,0,0,B,2015-04,B.3,HI
11,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2017-03,B.3,HI
11,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2017-03,B.3,HI
1to5,2,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2016-03,B.3,HI
1to5,2,No,0,Indoors,0,0,0,0,0,0,0,0,B,2016-03,B.3,HI
6,6,Yes,3,Indoors,0,0,0,0,0,0,0,0,B,2016-06,B.3,HI
6,4,Yes,3,Outdoors,0,1,0,0,0,0,0,0,B,2016-06,B.3,HI
1to5,3,No,0,Indoors,0,0,0,2,0,0,0,0,B,2015-11,B.3,HI
1to5,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
11,5,Yes,2,Outdoors,0,0,0,0,0,0,0,0,B,2017-03,B.3,HI
11,5,Yes,2,Indoors,0,0,0,0,0,0,0,0,B,2017-03,B.3,HI
7,5,Yes,2,Outdoors,0,0,0,0,0,0,0,0,B,2016-07,B.3,HI
7,4,Yes,2,Indoors,0,0,0,0,0,0,0,0,B,2016-07,B.3,HI
1to5,5,No,0,Indoors,0,10,0,0,0,0,0,0,B,2015-09,B.3,HI
1to5,5,No,0,Outdoors,0,17,0,1,0,0,0,0,B,2015-09,B.3,HI
13,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2017-07,B.3,HI
13,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2017-07,B.3,HI
13,3,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2017-07,B.3,HI
13,3,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2017-07,B.3,HI
16,3,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2018-01,B.3,HI
16,3,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2018-01,B.3,HI
11,5,Yes,2,Outdoors,0,0,0,0,0,0,0,0,B,2017-03,B.3,HI
9,4,Yes,2,Outdoors,0,0,0,0,0,0,0,0,B,2016-11,B.3,HI
9,4,Yes,2,Indoors,0,0,0,0,0,0,0,0,B,2016-11,B.3,HI
11,5,Yes,2,Indoors,0,0,0,0,0,0,0,0,B,2017-03,B.3,HI
16,4,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2018-01,B.3,HI
12,4,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2017-06,B.3,HI
12,3,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2017-06,B.3,HI
16,5,No,0,Indoors,0,0,0,0,0,0,0,0,B,2018-01,B.3,HI
16,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2018-01,B.3,HI
16,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2018-01,B.3,HI
1to5,2,No,0,Indoors,0,0,0,1,0,0,0,0,B,2015-11,B.3,HI
1to5,2,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
1to5,1,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
1to5,1,No,0,Indoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
1to5,2,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
11,2,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2017-03,B.3,HI
11,2,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2017-03,B.3,HI
17,6,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2018-04,B.3,HI
17,5,No,0,Indoors,2,0,0,0,0,0,0,0,B,2018-04,B.3,HI
15,5,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2017-11,B.3,HI
15,1,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2017-11,B.3,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2016-03,B.3,HI
1to5,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2016-03,B.3,HI
1to5,2,No,0,Outdoors,0,0,0,1,0,0,0,0,B,2015-09,B.3,HI
1to5,2,No,0,Indoors,0,30,0,0,0,0,0,0,B,2015-09,B.3,HI
6,6,No,0,Indoors,0,0,0,0,0,0,0,0,B,2016-06,B.3,HI
10,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2017-01,B.3,HI
6,6,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2016-06,B.3,HI
10,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2017-02,B.3,HI
1to5,5,Yes,1,Outdoors,0,2,0,0,0,0,0,0,B,2015-04,B.3,HI
1to5,5,Yes,1,Indoors,0,1,0,0,0,0,0,0,B,2015-04,B.3,HI
15,2,No,0,Indoors,0,0,0,0,0,0,0,0,B,2017-11,B.3,HI
15,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2017-11,B.3,HI
1to5,2,No,0,Indoors,0,0,0,0,0,0,0,0,B,2016-03,B.3,HI
1to5,2,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2016-03,B.3,HI
6,4,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2016-06,B.3,HI
6,3,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2016-06,B.3,HI
1to5,6,No,0,Indoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
1to5,6,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
8,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2016-09,B.3,HI
8,4,Yes,7,Outdoors,0,0,0,0,0,0,0,0,B,2016-09,B.3,HI
8,3,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2016-09,B.3,HI
8,3,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2016-09,B.3,HI
17,4,No,0,Indoors,0,5,0,0,0,0,0,0,B,2018-04,B.3,HI
17,4,No,0,Outdoors,1,0,0,0,0,0,0,0,B,2018-04,B.3,HI
16,4,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2018-01,B.3,HI
16,5,No,0,Indoors,1,0,0,0,0,0,0,0,B,2018-01,B.3,HI
8,2,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2016-09,B.3,HI
8,2,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2016-09,B.3,HI
1to5,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2016-03,B.3,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2016-03,B.3,HI
17,4,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2018-04,B.3,HI
14,4,No,0,Indoors,0,0,0,0,0,0,0,0,B,2017-09,B.3,HI
16,4,No,0,Indoors,0,0,0,1,0,0,0,0,B,2018-01,B.3,HI
14,4,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2017-09,B.3,HI
17,4,No,0,Indoors,0,0,0,0,0,0,0,0,B,2018-04,B.3,HI
16,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2018-01,B.3,HI
1to5,4,No,0,Indoors,0,0,0,0,0,0,0,0,B,2015-08,B.3,HI
14,4,Yes,1,Indoors,0,1,0,0,0,0,0,0,B,2017-09,B.3,HI
1to5,4,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2015-08,B.3,HI
14,4,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2017-09,B.3,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2015-04,B.3,HI
8,2,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2016-09,B.3,HI
8,2,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2016-09,B.3,HI
1to5,3,No,0,Outdoors,0,0,0,1,0,0,0,0,B,2015-04,B.3,HI
1to5,3,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2015-04,B.3,HI
1to5,3,Yes,1,Indoors,0,1,0,0,0,0,0,0,B,2015-04,B.3,HI
1to5,5,No,0,Indoors,0,0,0,0,0,0,0,0,B,2015-08,B.3,HI
1to5,5,No,0,Outdoors,0,1,0,0,0,0,0,0,B,2015-08,B.3,HI
1to5,4,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
9,2,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2016-11,B.3,HI
9,2,Yes,1,Outdoors,0,0,0,0,0,0,0,0,B,2016-11,B.3,HI
6,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2016-06,B.3,HI
6,3,No,0,Indoors,0,0,0,0,0,0,0,0,B,2016-06,B.3,HI
1to5,5,No,0,Indoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
1to5,2,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2015-11,B.3,HI
17,4,No,0,Indoors,0,2,0,0,0,0,0,0,B,2018-04,B.3,HI
17,4,No,0,Outdoors,0,2,0,0,0,0,0,0,B,2018-04,B.3,HI
15,2,Yes,1,Indoors,0,0,0,0,0,0,0,0,B,2017-11,B.3,HI
15,3,No,0,Outdoors,0,0,0,0,0,0,0,0,B,2017-11,B.3,HI
15,3,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-11,C.5,HI
17,0,NA,0,Outdoors,0,16,0,0,0,0,0,0,C,2018-03,C.5,HI
6,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-05,C.5,HI
6,4,Yes,3,Indoors,0,0,0,0,0,0,0,0,C,2016-05,C.5,HI
15,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-11,C.5,HI
17,2,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2018-03,C.5,HI
11,5,Yes,2,Indoors,0,2,0,0,0,0,1,0,C,2017-03,C.5,HI
11,6,Yes,2,Outdoors,0,0,0,0,0,0,0,0,C,2017-03,C.5,HI
7,1,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
10,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-01,C.5,HI
10,1,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-02,C.5,HI
7,4,Yes,2,Outdoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
1to5,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-05,C.5,HI
1to5,4,No,0,Indoors,0,1,0,0,0,0,0,0,C,2015-05,C.5,HI
13,7,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-07,C.5,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-07,C.5,HI
13,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-07,C.5,HI
1to5,3,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-07,C.5,HI
16,5,No,0,Indoors,0,3,0,0,0,0,0,0,C,2018-02,C.5,HI
16,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2018-02,C.5,HI
13,2,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-07,C.5,HI
8,2,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
8,2,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
13,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-07,C.5,HI
12,4,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
12,5,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
1to5,4,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-05,C.5,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-05,C.5,HI
17,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2018-03,C.5,HI
10,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-02,C.5,HI
10,2,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-02,C.5,HI
17,1,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2018-03,C.5,HI
14,4,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
14,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
6,4,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2016-05,C.5,HI
6,4,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2016-05,C.5,HI
12,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
12,3,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
11,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-03,C.5,HI
11,0,NA,0,Indoors,0,3,0,0,0,0,0,0,C,2017-03,C.5,HI
1to5,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-06,C.5,HI
1to5,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-06,C.5,HI
8,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
8,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
7,4,Yes,2,Indoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
7,3,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
1to5,6,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
1to5,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
9,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-11,C.5,HI
9,5,Yes,2,Indoors,0,0,0,0,0,0,0,0,C,2016-11,C.5,HI
15,0,NA,0,Indoors,0,0,0,0,0,0,0,0,C,2017-11,C.5,HI
15,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-11,C.5,HI
1to5,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-05,C.5,HI
1to5,4,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2015-09,C.5,HI
1to5,4,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2015-09,C.5,HI
1to5,6,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
1to5,6,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
16,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2018-02,C.5,HI
16,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2018-02,C.5,HI
1to5,1,No,0,Indoors,0,1,0,0,0,0,0,0,C,2015-05,C.5,HI
9,0,NA,0,Outdoors,2,38,0,0,0,0,0,0,C,2016-11,C.5,HI
14,1,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
9,0,NA,0,Indoors,0,0,0,0,0,0,0,0,C,2016-11,C.5,HI
14,1,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
1to5,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-09,C.5,HI
1to5,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-09,C.5,HI
1to5,10,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2015-07,C.5,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-08,C.5,HI
1to5,3,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-08,C.5,HI
1to5,2,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
1to5,2,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
13,2,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2017-07,C.5,HI
13,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-07,C.5,HI
14,4,Yes,2,Indoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
1to5,2,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2016-03,C.5,HI
1to5,3,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2016-03,C.5,HI
14,3,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
15,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-11,C.5,HI
15,6,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2017-11,C.5,HI
16,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2018-02,C.5,HI
16,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2018-02,C.5,HI
15,3,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2017-11,C.5,HI
15,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-11,C.5,HI
7,4,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
7,4,Yes,2,Indoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
1to5,6,Yes,2,Indoors,0,0,0,0,0,0,0,0,C,2015-05,C.5,HI
1to5,5,Yes,2,Outdoors,0,0,0,0,0,0,0,0,C,2015-05,C.5,HI
12,7,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
11,7,Yes,2,Indoors,0,0,0,0,0,0,0,0,C,2017-03,C.5,HI
12,6,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
11,7,Yes,2,Outdoors,0,4,0,0,0,0,0,0,C,2017-03,C.5,HI
11,5,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2017-03,C.5,HI
11,3,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2017-03,C.5,HI
6,4,Yes,1,Indoors,3,4,0,0,0,0,0,0,C,2016-05,C.5,HI
6,4,Yes,1,Outdoors,0,4,0,0,0,0,0,0,C,2016-05,C.5,HI
17,0,NA,0,Outdoors,0,5,0,0,0,0,0,0,C,2018-04,C.5,HI
17,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2018-04,C.5,HI
8,6,Yes,3,Indoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
8,4,Yes,2,Outdoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
17,4,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2018-04,C.5,HI
17,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2018-04,C.5,HI
7,3,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
9,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-12,C.5,HI
7,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
9,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-12,C.5,HI
10,2,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-02,C.5,HI
10,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-02,C.5,HI
16,0,NA,0,Indoors,0,0,0,0,0,0,0,0,C,2018-02,C.5,HI
16,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2018-02,C.5,HI
12,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-05,C.5,HI
1to5,3,No,0,Outdoors,0,2,0,0,0,0,0,0,C,2015-05,C.5,HI
12,4,No,0,Outdoors,0,1,0,2,0,0,0,0,C,2017-05,C.5,HI
1to5,4,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-03,C.5,HI
14,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
14,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
1to5,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-03,C.5,HI
6,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-05,C.5,HI
6,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-05,C.5,HI
8,1,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
8,2,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
13,7,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2017-07,C.5,HI
10,0,NA,0,Indoors,0,0,0,0,0,0,0,0,C,2017-01,C.5,HI
13,4,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2017-07,C.5,HI
10,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-02,C.5,HI
1to5,4,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-07,C.5,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-07,C.5,HI
9,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-12,C.5,HI
9,7,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-12,C.5,HI
7,3,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
7,5,Yes,2,Outdoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
7,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
7,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
12,6,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
12,6,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
14,7,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
14,6,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
8,2,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
8,0,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
11,4,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-03,C.5,HI
11,4,No,0,Indoors,0,3,0,0,0,0,0,0,C,2017-03,C.5,HI
10,3,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-02,C.5,HI
10,6,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-02,C.5,HI
1to5,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-09,C.5,HI
1to5,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-09,C.5,HI
13,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-08,C.5,HI
13,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-08,C.5,HI
14,6,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
1to5,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
14,6,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
1to5,4,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
1to5,1,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
1to5,1,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
1to5,5,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2015-05,C.5,HI
15,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-11,C.5,HI
15,6,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-11,C.5,HI
6,5,Yes,2,Indoors,0,0,0,0,0,0,0,0,C,2016-05,C.5,HI
6,5,Yes,2,Outdoors,0,0,0,0,0,0,0,0,C,2016-05,C.5,HI
8,4,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
8,4,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2016-09,C.5,HI
1to5,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-09,C.5,HI
1to5,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-09,C.5,HI
1to5,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-03,C.5,HI
1to5,4,No,0,Outdoors,0,2,0,0,0,0,0,0,C,2016-03,C.5,HI
1to5,0,NA,0,Indoors,0,0,0,0,0,0,0,0,C,2016-03,C.5,HI
12,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
12,3,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-05,C.5,HI
11,2,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-03,C.5,HI
13,3,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-08,C.5,HI
11,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-03,C.5,HI
13,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-08,C.5,HI
16,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2018-02,C.5,HI
16,2,No,0,Indoors,0,0,0,0,0,0,0,0,C,2018-02,C.5,HI
1to5,7,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-07,C.5,HI
10,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2017-02,C.5,HI
10,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2017-02,C.5,HI
17,4,No,0,Indoors,0,0,0,0,0,0,0,0,C,2018-04,C.5,HI
1to5,6,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-05,C.5,HI
17,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2018-04,C.5,HI
1to5,8,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-05,C.5,HI
17,2,No,0,Outdoors,0,1,0,0,0,0,0,0,C,2018-04,C.5,HI
17,2,No,0,Indoors,0,0,0,0,0,0,0,0,C,2018-04,C.5,HI
1to5,7,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-07,C.5,HI
1to5,7,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-07,C.5,HI
1to5,2,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-07,C.5,HI
1to5,2,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-07,C.5,HI
14,3,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
14,3,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2017-09,C.5,HI
9,5,No,0,Indoors,0,0,0,0,0,0,0,0,C,2016-11,C.5,HI
9,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-11,C.5,HI
7,4,Yes,1,Indoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
7,5,Yes,1,Outdoors,0,0,0,0,0,0,0,0,C,2016-08,C.5,HI
1to5,3,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2016-03,C.5,HI
6,4,Yes,2,Indoors,0,0,0,0,0,0,0,0,C,2016-05,C.5,HI
6,4,Yes,2,Outdoors,0,0,0,0,0,0,0,0,C,2016-05,C.5,HI
1to5,6,No,0,Indoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
1to5,5,No,0,Outdoors,0,0,0,0,0,0,0,0,C,2015-10,C.5,HI
16,0,NA,0,Outdoors,0,0,0,0,0,0,0,0,C,2018-02,C.5,HI
